time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,state,city
1634625000,2021-10-19 12:00,38.0,100.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.7,14.0,259,W,1009.0,29.81,0.0,0.0,8,0,37.1,98.8,38.0,100.4,37.1,98.8,-2.1,28.2,0,0,0,0,10.0,6.0,10.1,16.2,Rajasthan,Jaisalmer
1634628600,2021-10-19 13:00,37.8,100.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.3,11.8,260,W,1009.0,29.79,0.0,0.0,8,0,36.9,98.4,37.8,100.1,36.9,98.4,-2.9,26.7,0,0,0,0,10.0,6.0,8.4,13.6,Rajasthan,Jaisalmer
1634632200,2021-10-19 14:00,37.7,99.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.9,9.5,261,W,1008.0,29.77,0.0,0.0,7,0,36.6,97.9,37.7,99.8,36.6,97.9,-3.8,25.2,0,0,0,0,10.0,6.0,6.8,10.9,Rajasthan,Jaisalmer
1634635800,2021-10-19 15:00,37.5,99.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.5,7.2,262,W,1007.0,29.75,0.0,0.0,7,0,36.4,97.5,37.5,99.5,36.4,97.5,-4.6,23.7,0,0,0,0,10.0,6.0,5.1,8.3,Rajasthan,Jaisalmer
1634639400,2021-10-19 16:00,36.1,97.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.8,7.8,258,WSW,1008.0,29.75,0.0,0.0,7,0,34.7,94.5,36.1,97.0,34.7,94.5,-4.6,23.7,0,0,0,0,10.0,6.0,6.6,10.6,Rajasthan,Jaisalmer
1634643000,2021-10-19 17:00,34.8,94.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.2,8.4,254,WSW,1008.0,29.76,0.0,0.0,8,0,33.0,91.4,34.8,94.6,33.0,91.4,-4.7,23.6,0,0,0,0,10.0,6.0,8.0,12.8,Rajasthan,Jaisalmer
1634646600,2021-10-19 18:00,33.4,92.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.6,9.0,250,WSW,1008.0,29.76,0.0,0.0,8,0,31.3,88.3,33.4,92.1,31.3,88.3,-4.7,23.5,0,0,0,0,10.0,6.0,9.4,15.1,Rajasthan,Jaisalmer
1634650200,2021-10-19 19:00,32.5,90.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.3,10.1,245,WSW,1008.0,29.78,0.0,0.0,9,0,30.3,86.6,32.5,90.4,30.3,86.6,-4.5,23.9,0,0,0,0,10.0,6.0,11.5,18.5,Rajasthan,Jaisalmer
1634653800,2021-10-19 20:00,31.5,88.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.9,11.2,240,WSW,1009.0,29.79,0.0,0.0,10,0,29.4,84.9,31.5,88.8,29.4,84.9,-4.3,24.3,0,0,0,0,10.0,6.0,13.6,21.8,Rajasthan,Jaisalmer
1634657400,2021-10-19 21:00,30.6,87.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.6,12.2,235,SW,1009.0,29.8,0.0,0.0,10,0,28.4,83.1,30.6,87.1,28.4,83.1,-4.1,24.6,0,0,0,0,10.0,6.0,15.7,25.2,Rajasthan,Jaisalmer
1634661000,2021-10-19 22:00,30.2,86.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.6,12.2,239,WSW,1009.0,29.8,0.0,0.0,11,0,28.0,82.3,30.2,86.3,28.0,82.3,-3.8,25.2,0,0,0,0,10.0,6.0,15.7,25.3,Rajasthan,Jaisalmer
1634664600,2021-10-19 23:00,29.7,85.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.6,12.2,242,WSW,1009.0,29.8,0.0,0.0,11,0,27.5,81.6,29.7,85.5,27.5,81.6,-3.4,25.8,0,0,0,0,10.0,6.0,15.8,25.4,Rajasthan,Jaisalmer
1634581800,2021-10-19 00:00,26.6,79.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.5,7.2,126,SE,1008.0,29.75,0.0,0.0,35,0,26.1,79.0,26.6,79.9,26.1,79.0,9.7,49.5,0,0,0,0,10.0,6.0,9.4,15.1,Rajasthan,Jodhpur
1634585400,2021-10-19 01:00,26.1,79.0,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.8,7.7,144,SE,1007.0,29.75,0.0,0.0,37,0,25.9,78.6,26.1,79.0,25.9,78.6,10.3,50.5,0,0,0,0,10.0,6.0,10.0,16.1,Rajasthan,Jodhpur
1634589000,2021-10-19 02:00,25.6,78.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.1,8.2,163,SSE,1007.0,29.75,0.0,0.0,40,0,25.7,78.3,25.6,78.1,25.7,78.3,10.8,51.5,0,0,0,0,10.0,6.0,10.6,17.0,Rajasthan,Jodhpur
1634592600,2021-10-19 03:00,25.1,77.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.4,8.6,181,S,1007.0,29.75,0.0,0.0,42,0,25.5,77.9,25.1,77.2,25.5,77.9,11.4,52.5,0,0,0,0,10.0,6.0,11.2,18.0,Rajasthan,Jodhpur
1634596200,2021-10-19 04:00,24.7,76.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.3,8.5,195,SSW,1008.0,29.76,0.0,0.0,41,0,25.2,77.4,24.7,76.5,25.2,77.4,10.5,50.8,0,0,0,0,10.0,6.0,11.0,17.8,Rajasthan,Jodhpur
1634599800,2021-10-19 05:00,24.4,75.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.2,8.4,209,SSW,1009.0,29.78,0.0,0.0,39,0,24.9,76.8,24.4,75.9,24.9,76.8,9.5,49.2,0,0,0,0,10.0,6.0,10.9,17.5,Rajasthan,Jodhpur
1634603400,2021-10-19 06:00,24.0,75.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.1,8.3,223,SW,1009.0,29.8,0.0,0.0,37,0,24.6,76.3,24.0,75.2,24.6,76.3,8.6,47.5,0,0,0,0,10.0,6.0,10.7,17.3,Rajasthan,Jodhpur
1634607000,2021-10-19 07:00,25.6,78.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.2,8.4,222,SW,1010.0,29.82,0.0,0.0,33,0,25.5,77.9,25.6,78.1,25.5,77.9,8.2,46.7,0,0,0,0,10.0,6.0,9.3,15.0,Rajasthan,Jodhpur
1634610600,2021-10-19 08:00,27.2,81.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.3,8.5,222,SW,1010.0,29.83,0.0,0.0,30,0,26.4,79.5,27.2,81.0,26.4,79.5,7.7,45.9,0,0,0,0,10.0,6.0,7.9,12.7,Rajasthan,Jodhpur
1634614200,2021-10-19 09:00,28.8,83.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.4,8.6,222,SW,1011.0,29.85,0.0,0.0,26,0,27.3,81.1,28.8,83.8,27.3,81.1,7.3,45.1,0,0,0,0,10.0,6.0,6.5,10.4,Rajasthan,Jodhpur
1634617800,2021-10-19 10:00,31.2,88.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.7,9.1,232,SW,1010.0,29.84,0.0,0.0,24,0,29.7,85.5,31.2,88.2,29.7,85.5,7.8,46.0,0,0,0,0,10.0,6.0,6.7,10.8,Rajasthan,Jodhpur
1634621400,2021-10-19 11:00,33.7,92.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.0,9.6,242,WSW,1010.0,29.82,0.0,0.0,21,0,32.1,89.8,33.7,92.6,32.1,89.8,8.3,46.9,0,0,0,0,10.0,6.0,6.9,11.2,Rajasthan,Jodhpur
1634625000,2021-10-19 12:00,36.1,97.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.3,10.1,252,WSW,1010.0,29.81,0.0,0.0,19,0,34.5,94.1,36.1,97.0,34.5,94.1,8.8,47.8,0,0,0,0,10.0,6.0,7.2,11.5,Rajasthan,Jodhpur
1634628600,2021-10-19 13:00,36.4,97.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.6,9.0,269,W,1009.0,29.79,0.0,0.0,18,2,34.9,94.9,36.4,97.6,34.9,94.9,7.8,46.0,0,0,0,0,10.0,6.0,6.4,10.3,Rajasthan,Jodhpur
1634632200,2021-10-19 14:00,36.8,98.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.9,7.9,286,WNW,1008.0,29.77,0.0,0.0,16,3,35.4,95.7,36.8,98.2,35.4,95.7,6.8,44.2,0,0,0,0,10.0,6.0,5.7,9.1,Rajasthan,Jodhpur
1634635800,2021-10-19 15:00,37.1,98.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.3,6.8,304,NW,1007.0,29.75,0.0,0.0,15,5,35.8,96.4,37.1,98.8,35.8,96.4,5.8,42.4,0,0,0,0,10.0,6.0,4.9,7.9,Rajasthan,Jodhpur
1634639400,2021-10-19 16:00,35.4,95.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.3,7.0,290,WNW,1008.0,29.75,0.0,0.0,15,3,33.8,92.8,35.4,95.7,33.8,92.8,5.3,41.5,0,0,0,0,10.0,6.0,6.0,9.6,Rajasthan,Jodhpur
1634643000,2021-10-19 17:00,33.7,92.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.4,7.1,277,W,1008.0,29.76,0.0,0.0,16,2,31.8,89.2,33.7,92.7,31.8,89.2,4.7,40.5,0,0,0,0,10.0,6.0,7.0,11.3,Rajasthan,Jodhpur
1634646600,2021-10-19 18:00,32.0,89.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.5,7.2,263,W,1008.0,29.77,0.0,0.0,17,0,29.8,85.6,32.0,89.6,29.8,85.6,4.2,39.6,0,0,0,0,10.0,6.0,8.1,13.0,Rajasthan,Jodhpur
1634650200,2021-10-19 19:00,30.8,87.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.3,7.0,270,W,1009.0,29.78,0.0,0.0,18,0,28.6,83.5,30.8,87.4,28.6,83.5,3.7,38.7,0,0,0,0,10.0,6.0,8.2,13.2,Rajasthan,Jodhpur
1634653800,2021-10-19 20:00,29.5,85.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.2,6.7,276,W,1009.0,29.8,0.0,0.0,19,0,27.5,81.4,29.5,85.2,27.5,81.4,3.3,37.9,0,0,0,0,10.0,6.0,8.4,13.4,Rajasthan,Jodhpur
1634657400,2021-10-19 21:00,28.3,82.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,6.5,283,WNW,1010.0,29.81,0.0,0.0,19,0,26.3,79.3,28.3,82.9,26.3,79.3,2.8,37.0,0,0,0,0,10.0,6.0,8.5,13.7,Rajasthan,Jodhpur
1634661000,2021-10-19 22:00,28.1,82.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.2,6.7,268,W,1010.0,29.81,0.0,0.0,22,1,26.4,79.5,28.1,82.6,26.4,79.5,4.1,39.4,0,0,0,0,10.0,6.0,8.8,14.2,Rajasthan,Jodhpur
1634664600,2021-10-19 23:00,28.0,82.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.3,7.0,254,WSW,1010.0,29.81,0.0,0.0,24,2,26.4,79.6,28.0,82.3,26.4,79.6,5.5,41.8,0,0,0,0,10.0,6.0,9.1,14.6,Rajasthan,Jodhpur
1634581800,2021-10-19 00:00,23.7,74.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.5,4.0,163,SSE,1008.0,29.76,0.0,0.0,59,4,25.2,77.4,23.7,74.7,25.2,77.4,15.1,59.2,0,0,0,0,10.0,6.0,5.1,8.3,Rajasthan,Udaipur
1634585400,2021-10-19 01:00,23.6,74.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.0,4.8,185,S,1008.0,29.76,0.0,0.0,58,7,25.2,77.3,23.6,74.5,25.2,77.3,14.9,58.8,0,0,0,0,10.0,6.0,6.3,10.1,Rajasthan,Udaipur
1634589000,2021-10-19 02:00,23.6,74.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.5,5.6,208,SSW,1008.0,29.76,0.0,0.0,57,11,25.1,77.2,23.6,74.4,25.1,77.2,14.6,58.3,0,0,0,0,10.0,6.0,7.4,11.9,Rajasthan,Udaipur
1634592600,2021-10-19 03:00,23.5,74.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,6.5,231,SW,1008.0,29.75,0.0,0.0,57,15,25.1,77.2,23.5,74.3,25.1,77.2,14.4,57.9,0,0,0,0,10.0,6.0,8.5,13.7,Rajasthan,Udaipur
1634596200,2021-10-19 04:00,23.2,73.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.9,6.2,236,WSW,1008.0,29.77,0.0,0.0,58,14,25.0,77.0,23.2,73.8,25.0,77.0,14.4,57.9,0,0,0,0,10.0,6.0,8.2,13.2,Rajasthan,Udaipur
1634599800,2021-10-19 05:00,22.9,73.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.7,6.0,240,WSW,1009.0,29.79,0.0,0.0,59,13,24.9,76.8,22.9,73.2,24.9,76.8,14.4,57.9,0,0,0,0,10.0,6.0,7.9,12.7,Rajasthan,Udaipur
1634603400,2021-10-19 06:00,22.6,72.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.6,5.8,245,WSW,1009.0,29.8,0.0,0.0,60,13,24.8,76.6,22.6,72.7,24.8,76.6,14.4,57.9,0,0,0,0,10.0,6.0,7.6,12.2,Rajasthan,Udaipur
1634607000,2021-10-19 07:00,24.3,75.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.0,6.5,252,WSW,1010.0,29.82,0.0,0.0,55,10,25.8,78.5,24.3,75.7,25.8,78.5,14.5,58.0,0,0,0,0,10.0,6.0,6.9,11.2,Rajasthan,Udaipur
1634610600,2021-10-19 08:00,25.9,78.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.5,7.2,260,W,1010.0,29.83,0.0,0.0,50,7,26.9,80.4,25.9,78.7,26.9,80.4,14.5,58.2,0,0,0,0,10.0,6.0,6.3,10.1,Rajasthan,Udaipur
1634614200,2021-10-19 09:00,27.6,81.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.9,7.9,267,W,1011.0,29.85,0.0,0.0,45,4,27.9,82.2,27.6,81.7,27.9,82.2,14.6,58.3,0,0,0,0,10.0,6.0,5.6,9.0,Rajasthan,Udaipur
1634617800,2021-10-19 10:00,29.5,85.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.7,10.8,286,WNW,1010.0,29.83,0.0,0.0,38,9,29.3,84.8,29.5,85.2,29.3,84.8,13.4,56.1,0,0,0,0,10.0,6.0,7.7,12.4,Rajasthan,Udaipur
1634621400,2021-10-19 11:00,31.5,88.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.5,13.7,306,NW,1010.0,29.81,0.0,0.0,32,14,30.8,87.4,31.5,88.6,30.8,87.4,12.2,54.0,0,0,0,0,10.0,6.0,9.8,15.7,Rajasthan,Udaipur
1634625000,2021-10-19 12:00,33.4,92.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.3,16.6,325,NW,1009.0,29.8,0.0,0.0,25,19,32.2,90.0,33.4,92.1,32.2,90.0,11.0,51.8,0,0,0,0,10.0,6.0,11.9,19.1,Rajasthan,Udaipur
1634628600,2021-10-19 13:00,34.2,93.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.0,17.8,327,NNW,1008.0,29.78,0.0,0.0,23,16,32.9,91.2,34.2,93.6,32.9,91.2,10.3,50.5,0,0,0,0,10.0,6.0,12.7,20.4,Rajasthan,Udaipur
1634632200,2021-10-19 14:00,35.0,95.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.8,19.0,330,NNW,1008.0,29.76,0.0,0.0,21,12,33.5,92.4,35.0,95.0,33.5,92.4,9.6,49.3,0,0,0,0,10.0,6.0,13.5,21.7,Rajasthan,Udaipur
1634635800,2021-10-19 15:00,35.8,96.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.5,20.2,332,NNW,1007.0,29.74,0.0,0.0,19,8,34.2,93.6,35.8,96.4,34.2,93.6,8.9,48.0,0,0,0,0,10.0,6.0,14.3,23.0,Rajasthan,Udaipur
1634639400,2021-10-19 16:00,33.9,93.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.5,16.9,337,NNW,1007.0,29.75,0.0,0.0,21,7,32.2,90.0,33.9,93.0,32.2,90.0,8.5,47.2,0,0,0,0,10.0,6.0,13.1,21.1,Rajasthan,Udaipur
1634643000,2021-10-19 17:00,31.9,89.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.5,13.7,341,NNW,1008.0,29.76,0.0,0.0,23,6,30.3,86.5,31.9,89.5,30.3,86.5,8.0,46.5,0,0,0,0,10.0,6.0,11.9,19.2,Rajasthan,Udaipur
1634646600,2021-10-19 18:00,30.0,86.0,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.5,10.4,346,NNW,1008.0,29.77,0.0,0.0,25,5,28.3,82.9,30.0,86.0,28.3,82.9,7.6,45.7,0,0,0,0,10.0,6.0,10.7,17.3,Rajasthan,Udaipur
1634650200,2021-10-19 19:00,28.8,83.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.0,8.0,252,WSW,1008.0,29.78,0.0,0.0,27,5,27.5,81.4,28.8,83.8,27.5,81.4,7.9,46.2,0,0,0,0,10.0,6.0,8.6,13.8,Rajasthan,Udaipur
1634653800,2021-10-19 20:00,27.5,81.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.5,5.6,157,SSE,1009.0,29.79,0.0,0.0,30,6,26.6,79.9,27.5,81.6,26.6,79.9,8.2,46.8,0,0,0,0,10.0,6.0,6.4,10.3,Rajasthan,Udaipur
1634657400,2021-10-19 21:00,26.3,79.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.0,3.2,63,ENE,1009.0,29.8,0.0,0.0,32,7,25.8,78.4,26.3,79.3,25.8,78.4,8.5,47.3,0,0,0,0,10.0,6.0,4.3,6.8,Rajasthan,Udaipur
1634661000,2021-10-19 22:00,26.1,79.0,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.1,4.9,108,ESE,1009.0,29.8,0.0,0.0,32,5,25.6,78.1,26.1,79.0,25.6,78.1,8.1,46.6,0,0,0,0,10.0,6.0,6.4,10.3,Rajasthan,Udaipur
1634664600,2021-10-19 23:00,26.0,78.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.1,6.6,153,SSE,1009.0,29.8,0.0,0.0,31,3,25.5,77.8,26.0,78.7,25.5,77.8,7.8,46.0,0,0,0,0,10.0,6.0,8.6,13.8,Rajasthan,Udaipur
1634581800,2021-10-19 00:00,24.0,75.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.1,5.0,73,ENE,1009.0,29.78,0.0,0.0,61,9,25.5,77.9,24.0,75.2,25.5,77.9,16.1,61.0,0,0,0,0,10.0,6.0,6.0,9.7,Rajasthan,Ajmer
1634585400,2021-10-19 01:00,23.5,74.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.1,5.0,97,E,1008.0,29.78,0.0,0.0,65,7,25.3,77.5,23.5,74.3,25.3,77.5,16.4,61.6,0,0,0,0,10.0,6.0,6.1,9.8,Rajasthan,Ajmer
1634589000,2021-10-19 02:00,23.0,73.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.1,5.0,122,ESE,1008.0,29.78,0.0,0.0,68,5,25.0,77.1,23.0,73.4,25.0,77.1,16.8,62.2,0,0,0,0,10.0,6.0,6.2,10.0,Rajasthan,Ajmer
1634592600,2021-10-19 03:00,22.5,72.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.1,5.0,147,SSE,1008.0,29.77,0.0,0.0,72,4,24.8,76.6,22.5,72.5,24.8,76.6,17.1,62.8,0,0,0,0,10.0,6.0,6.3,10.1,Rajasthan,Ajmer
1634596200,2021-10-19 04:00,22.3,72.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.5,5.6,172,S,1009.0,29.79,0.0,0.0,72,4,24.7,76.5,22.3,72.2,24.7,76.5,17.1,62.7,0,0,0,0,10.0,6.0,7.2,11.5,Rajasthan,Ajmer
1634599800,2021-10-19 05:00,22.2,71.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.9,6.2,198,SSW,1009.0,29.8,0.0,0.0,73,4,24.7,76.4,22.2,71.9,24.7,76.4,17.0,62.7,0,0,0,0,10.0,6.0,8.1,13.0,Rajasthan,Ajmer
1634603400,2021-10-19 06:00,22.0,71.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.3,6.8,223,SW,1010.0,29.82,0.0,0.0,73,5,24.6,76.3,22.0,71.6,24.6,76.3,17.0,62.6,0,0,0,0,10.0,6.0,8.9,14.4,Rajasthan,Ajmer
1634607000,2021-10-19 07:00,23.9,75.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.7,7.6,238,WSW,1010.0,29.83,0.0,0.0,64,4,25.8,78.4,23.9,75.1,25.8,78.4,16.5,61.6,0,0,0,0,10.0,6.0,8.1,13.1,Rajasthan,Ajmer
1634610600,2021-10-19 08:00,25.9,78.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.1,8.3,253,WSW,1011.0,29.84,0.0,0.0,56,4,27.0,80.6,25.9,78.6,27.0,80.6,15.9,60.7,0,0,0,0,10.0,6.0,7.3,11.8,Rajasthan,Ajmer
1634614200,2021-10-19 09:00,27.8,82.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.6,9.0,267,W,1011.0,29.86,0.0,0.0,47,3,28.2,82.8,27.8,82.0,28.2,82.8,15.4,59.7,0,0,0,0,10.0,6.0,6.5,10.4,Rajasthan,Ajmer
1634617800,2021-10-19 10:00,29.2,84.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.6,10.6,286,WNW,1011.0,29.84,0.0,0.0,41,12,29.2,84.5,29.2,84.6,29.2,84.5,14.1,57.3,0,0,0,0,10.0,6.0,7.6,12.2,Rajasthan,Ajmer
1634621400,2021-10-19 11:00,30.7,87.2,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",7.5,12.1,305,NW,1010.0,29.83,0.0,0.0,34,20,30.1,86.2,30.7,87.2,30.1,86.2,12.7,54.9,0,1,0,0,10.0,6.0,8.7,14.0,Rajasthan,Ajmer
1634625000,2021-10-19 12:00,32.1,89.8,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",8.5,13.7,325,NW,1010.0,29.82,0.0,0.0,28,29,31.1,88.0,32.1,89.8,31.1,88.0,11.4,52.5,0,0,0,0,10.0,6.0,9.8,15.8,Rajasthan,Ajmer
1634628600,2021-10-19 13:00,32.9,91.3,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",8.9,14.4,327,NNW,1009.0,29.8,0.0,0.0,27,24,31.8,89.3,32.9,91.3,31.8,89.3,11.1,52.0,0,1,0,0,10.0,6.0,10.4,16.7,Rajasthan,Ajmer
1634632200,2021-10-19 14:00,33.8,92.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.4,15.1,329,NNW,1008.0,29.78,0.0,0.0,25,19,32.6,90.6,33.8,92.8,32.6,90.6,10.9,51.6,0,0,0,0,10.0,6.0,10.9,17.5,Rajasthan,Ajmer
